PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
394, 562317329, 0.49694216, 0.49426457, -0.36911193, 0.6103339
395, 562333996, 0.49702895, 0.49413294, -0.369084, 0.61038667
396, 562350663, 0.4970673, 0.49405774, -0.36914253, 0.6103809
397, 562367330, 0.49704197, 0.4940751, -0.3691159, 0.61040354
398, 562383997, 0.4971321, 0.4939619, -0.36910817, 0.6104266
399, 562400664, 0.49728483, 0.4937969, -0.36915854, 0.61040515
400, 562417331, 0.4972063, 0.4938778, -0.36923122, 0.61035967
401, 562433998, 0.49711484, 0.4939567, -0.36926115, 0.6103522
402, 562450665, 0.49719697, 0.4938091, -0.36928213, 0.6103921
403, 562467332, 0.49710506, 0.49387288, -0.36928272, 0.61041504
404, 562483999, 0.4970489, 0.49389732, -0.36919275, 0.6104953
405, 562500666, 0.49713063, 0.4937391, -0.36920598, 0.6105488
406, 562517333, 0.4970739, 0.4937401, -0.36920786, 0.6105931
407, 562534000, 0.4970088, 0.49372104, -0.36931995, 0.61059374
408, 562550667, 0.49705088, 0.49360123, -0.3694246, 0.6105931
409, 562567334, 0.49709204, 0.4935302, -0.3694774, 0.6105851
410, 562584001, 0.49709365, 0.49350926, -0.3696083, 0.61052126
411, 562600668, 0.49710584, 0.49343678, -0.36972466, 0.6104995
412, 562617335, 0.49708262, 0.4933471, -0.36981714, 0.610535
413, 562634002, 0.49706146, 0.49327692, -0.36989462, 0.61056185
414, 562650669, 0.4971009, 0.49316004, -0.37004125, 0.6105354
415, 562667336, 0.49716443, 0.49302965, -0.3701801, 0.61050487
416, 562684003, 0.49717364, 0.49293023, -0.37037674, 0.61045825
417, 562700670, 0.49716747, 0.49287602, -0.3706077, 0.610367
418, 562717337, 0.49718148, 0.49282566, -0.37086958, 0.61023706
419, 562734004, 0.49726334, 0.49269, -0.37110555, 0.6101365
420, 562750671, 0.4973771, 0.49251753, -0.3713512, 0.6100335
421, 562767338, 0.4974652, 0.4923475, -0.3715451, 0.609981
422, 562784005, 0.49755257, 0.4921918, -0.37174582, 0.6099131
423, 562800672, 0.49758595, 0.4921152, -0.371832, 0.60989505
424, 562817339, 0.4976719, 0.49194905, -0.37195757, 0.6098825
425, 562834006, 0.4977321, 0.49180973, -0.37209138, 0.60986394
426, 562850673, 0.4977374, 0.49170414, -0.37213963, 0.6099153
427, 562867340, 0.4977331, 0.49159235, -0.37220523, 0.609969
428, 562884007, 0.49772877, 0.49152344, -0.37233007, 0.6099518
429, 562900674, 0.49766937, 0.49150157, -0.37249097, 0.6099196
430, 562917341, 0.49757034, 0.4914505, -0.37249205, 0.6100409
431, 562934008, 0.49758267, 0.49129048, -0.3726195, 0.61008185
432, 562950675, 0.49770823, 0.49100125, -0.3727099, 0.610157
433, 562967342, 0.49776143, 0.49089602, -0.37276196, 0.6101665
434, 562984009, 0.49793264, 0.49072203, -0.37262988, 0.61024755
435, 563000676, 0.4979868, 0.49065542, -0.37273642, 0.61019194
436, 563017343, 0.49777952, 0.49087572, -0.37267065, 0.610224
437, 563034010, 0.49773815, 0.4909266, -0.37246266, 0.6103438
438, 563050677, 0.49819627, 0.4904886, -0.37230793, 0.61041653
439, 563067344, 0.49837664, 0.49040702, -0.37219912, 0.6104012
440, 563084011, 0.49832255, 0.49044865, -0.37215415, 0.61043936
441, 563100678, 0.4983888, 0.4903012, -0.37217706, 0.6104898
442, 563117345, 0.49842134, 0.49025497, -0.37215748, 0.6105121
443, 563134012, 0.49835765, 0.49038458, -0.37210372, 0.6104929
444, 563150679, 0.4981567, 0.4906002, -0.3718371, 0.6106463
445, 563167346, 0.49815145, 0.49056235, -0.37151253, 0.61087835
446, 563184013, 0.49802625, 0.49069515, -0.37141502, 0.610933
447, 563200680, 0.4978967, 0.4908709, -0.37133628, 0.61094534
448, 563217347, 0.49794114, 0.49087793, -0.3712108, 0.61097956
449, 563234014, 0.49800852, 0.49088523, -0.3711368, 0.61096376
450, 563250681, 0.49797964, 0.49105424, -0.37113097, 0.6108551
451, 563267348, 0.49773505, 0.49146438, -0.37104914, 0.6107744
452, 563284015, 0.4976028, 0.49165893, -0.3705967, 0.6110001
453, 563300682, 0.4976259, 0.49168417, -0.37023765, 0.6111787
454, 563317349, 0.49740678, 0.49204832, -0.3700389, 0.6111844
455, 563334016, 0.49722305, 0.49233812, -0.3697565, 0.61127126
456, 563350683, 0.49722934, 0.49239063, -0.36949432, 0.6113825
457, 563367350, 0.49713534, 0.49258676, -0.36929747, 0.6114199
458, 563384017, 0.4970402, 0.49283466, -0.3692097, 0.61135024
459, 563400684, 0.497105, 0.49290755, -0.3691055, 0.6113019
460, 563417351, 0.49712187, 0.49307132, -0.36902457, 0.611205
461, 563434018, 0.49700323, 0.4933737, -0.36881256, 0.6111854
462, 563450685, 0.49707946, 0.49344778, -0.36861303, 0.6111839
463, 563467352, 0.4971154, 0.49357367, -0.3684793, 0.6111337
464, 563484019, 0.49704602, 0.4938055, -0.36828688, 0.6111189
465, 563500686, 0.49704245, 0.49397084, -0.3681414, 0.6110758
466, 563517353, 0.4970853, 0.4940966, -0.3680028, 0.6110226
467, 563534020, 0.49715313, 0.49418136, -0.36793718, 0.6109384
468, 563550687, 0.49712762, 0.49434212, -0.36783144, 0.61089283
469, 563567354, 0.49709937, 0.49448994, -0.36775243, 0.6108438
470, 563584021, 0.49706307, 0.49461466, -0.36755893, 0.6108887
471, 563600688, 0.49708828, 0.4946435, -0.36741233, 0.61093324
472, 563617355, 0.49712735, 0.49465874, -0.3673914, 0.6109017
473, 563634022, 0.49721378, 0.49462163, -0.36731207, 0.610909
474, 563650689, 0.4972745, 0.49462652, -0.3672668, 0.6108828
475, 563667356, 0.49731246, 0.49467143, -0.36724228, 0.6108303
476, 563684023, 0.49734074, 0.494717, -0.36722997, 0.6107778
477, 563700690, 0.4973536, 0.4947856, -0.36719584, 0.6107322
478, 563717357, 0.49735513, 0.49481484, -0.3671491, 0.6107354
479, 563734024, 0.49736807, 0.4948167, -0.367015, 0.610804
480, 563750691, 0.49736187, 0.49483314, -0.36698458, 0.6108141
481, 563767358, 0.49731222, 0.4948906, -0.36698472, 0.61080784
482, 563784025, 0.49728853, 0.49491408, -0.36695492, 0.6108261
483, 563800692, 0.49724385, 0.49491987, -0.36695218, 0.61085933
484, 563817359, 0.49722204, 0.49493963, -0.3670002, 0.6108321
485, 563834026, 0.49738413, 0.4947789, -0.36691338, 0.61088264
486, 563850693, 0.49741736, 0.4947299, -0.36700875, 0.6108378
487, 563867360, 0.49713507, 0.4949701, -0.36712122, 0.61080545
488, 563884027, 0.49691734, 0.4952016, -0.3670596, 0.610832
489, 563900694, 0.4972607, 0.49487245, -0.3669092, 0.61090994
490, 563917361, 0.49749863, 0.4947115, -0.36702988, 0.6107739
491, 563934028, 0.49720174, 0.49502128, -0.36713055, 0.61070424
492, 563950695, 0.49709707, 0.4950142, -0.36728376, 0.6107031
493, 563967362, 0.4971818, 0.49487072, -0.36731148, 0.61073375
494, 563984029, 0.49717483, 0.49490663, -0.36732626, 0.61070144
495, 564000696, 0.49705273, 0.49506408, -0.36740407, 0.6106264
496, 564017363, 0.4971008, 0.49502003, -0.36745062, 0.61059487
497, 564034030, 0.49730593, 0.49477324, -0.36750033, 0.6105978
498, 564050697, 0.49725097, 0.49485096, -0.36745247, 0.6106085
499, 564067364, 0.4972115, 0.4949243, -0.3674977, 0.610554
500, 564084031, 0.4972396, 0.4949523, -0.36755654, 0.61047304
501, 564100698, 0.49730268, 0.4949461, -0.36757457, 0.6104158
502, 564117365, 0.49702483, 0.4953095, -0.36757404, 0.61034775
503, 564134032, 0.4970591, 0.49531543, -0.3675257, 0.61034393
504, 564150699, 0.49723148, 0.49514094, -0.36754236, 0.6103352
505, 564167366, 0.4971371, 0.49530968, -0.36761943, 0.6102288
506, 564184033, 0.49709675, 0.49536803, -0.3677169, 0.61015546
507, 564200700, 0.49709627, 0.49533954, -0.36769596, 0.6101915
508, 564217367, 0.4970962, 0.495346, -0.3676469, 0.610216
509, 564234034, 0.4969879, 0.4954916, -0.36764285, 0.61018854
510, 564250701, 0.4968536, 0.4956824, -0.36757064, 0.6101864
511, 564267368, 0.4968215, 0.49571794, -0.36745968, 0.61025053
512, 564284035, 0.49669838, 0.4958808, -0.36743447, 0.6102335
513, 564300702, 0.49651527, 0.49610966, -0.3674435, 0.610191
514, 564317369, 0.4964619, 0.49618822, -0.36737174, 0.6102138
515, 564334036, 0.49648324, 0.49618956, -0.36738563, 0.610187
516, 564350703, 0.49638352, 0.4963184, -0.36741263, 0.6101472
517, 564367370, 0.49629655, 0.49642602, -0.3674784, 0.6100907
518, 564384037, 0.49617454, 0.49656203, -0.36742488, 0.61011153
519, 564400704, 0.4960735, 0.49668214, -0.3673938, 0.6101147
520, 564417371, 0.49592718, 0.49685368, -0.36742896, 0.61007285
521, 564434038, 0.49580947, 0.49698287, -0.36748865, 0.6100272
522, 564450705, 0.49572116, 0.49706206, -0.36744985, 0.6100577
523, 564467372, 0.4956391, 0.49714127, -0.36742076, 0.6100775
524, 564484039, 0.49555594, 0.49721992, -0.36743742, 0.61007094
525, 564500706, 0.49554682, 0.49724424, -0.36750835, 0.6100158
526, 564517373, 0.49554554, 0.49722365, -0.3674817, 0.61004966
527, 564534040, 0.4955112, 0.49722412, -0.3674848, 0.6100753
528, 564550707, 0.495406, 0.49729425, -0.3675191, 0.6100829
529, 564567374, 0.49532688, 0.4973355, -0.3674803, 0.6101369
530, 564584041, 0.49528408, 0.4973379, -0.3674562, 0.6101843
531, 564600708, 0.49516782, 0.497405, -0.36740792, 0.6102531
532, 564617375, 0.49513197, 0.49737784, -0.3674062, 0.6103052
533, 564634042, 0.4951423, 0.49728662, -0.36735573, 0.6104015
534, 564650709, 0.4950889, 0.49723792, -0.3672735, 0.610534
535, 564667376, 0.49497682, 0.49728662, -0.3672848, 0.6105784
536, 564684043, 0.49499652, 0.49725533, -0.36716512, 0.6106598
537, 564700710, 0.49511522, 0.49704152, -0.36713344, 0.6107567
538, 564717377, 0.49491978, 0.4971473, -0.3671843, 0.61079854
539, 564734044, 0.49458355, 0.4974433, -0.36714843, 0.61085165
540, 564750711, 0.4947407, 0.49726012, -0.3670332, 0.61094254
541, 564767378, 0.49500132, 0.4970012, -0.36699462, 0.61096525
542, 564784045, 0.49489135, 0.49707896, -0.36707568, 0.6109424
543, 564800712, 0.4947843, 0.49702862, -0.36729974, 0.6109354
544, 564817379, 0.4948772, 0.49679857, -0.36747292, 0.61094326
545, 564834046, 0.49490783, 0.4967468, -0.36760715, 0.6108796
546, 564850713, 0.49486038, 0.49681532, -0.3676773, 0.6108201
547, 564867380, 0.49489468, 0.4967696, -0.36769447, 0.61081916
548, 564884047, 0.49503654, 0.49657804, -0.36773655, 0.6108347
549, 564900714, 0.4950324, 0.49656525, -0.36776748, 0.61082983
550, 564917381, 0.4949602, 0.49664503, -0.36780176, 0.6108028
551, 564934048, 0.49500445, 0.49659762, -0.3677656, 0.6108273
552, 564950715, 0.49522516, 0.49636912, -0.36782792, 0.6107966
553, 564967382, 0.49520904, 0.49639058, -0.36785433, 0.6107763
554, 564984049, 0.49508494, 0.49651402, -0.36786634, 0.6107694
555, 565000716, 0.49518684, 0.4963408, -0.36773995, 0.61090374
556, 565017383, 0.4951971, 0.49630615, -0.3675839, 0.6110175
557, 565034050, 0.4951286, 0.49635544, -0.36745223, 0.611112
558, 565050717, 0.4951166, 0.49632812, -0.3673979, 0.61117667
559, 565067384, 0.49515963, 0.49623057, -0.36733675, 0.6112578
560, 565084051, 0.49519593, 0.49618205, -0.36737528, 0.6112446
561, 565100718, 0.49523795, 0.49613407, -0.36743203, 0.6112154
562, 565117385, 0.4953008, 0.49606913, -0.36742693, 0.6112201
563, 565134052, 0.49539492, 0.495969, -0.36736235, 0.611264
564, 565150719, 0.49544054, 0.49593714, -0.36736193, 0.6112531
565, 565167386, 0.4955165, 0.49585995, -0.36732456, 0.6112766
566, 565184053, 0.49560973, 0.4957457, -0.3672169, 0.61135846
567, 565200720, 0.49569458, 0.4956177, -0.36716735, 0.6114231
568, 565217387, 0.49572125, 0.49558318, -0.36717632, 0.61142415
569, 565234054, 0.49579105, 0.49549824, -0.3671015, 0.6114812
570, 565250721, 0.49579665, 0.4954664, -0.36699846, 0.61156434
571, 565267388, 0.49582028, 0.4954377, -0.36691442, 0.6116189
572, 565284055, 0.49583694, 0.4954386, -0.36685494, 0.6116403
573, 565300722, 0.4959137, 0.49535808, -0.36685017, 0.6116461
574, 565317389, 0.49600726, 0.49525014, -0.3668349, 0.6116668
575, 565334056, 0.4961161, 0.49513164, -0.36686164, 0.6116585
576, 565350723, 0.49614304, 0.49510768, -0.3668644, 0.61165446
577, 565367390, 0.49621677, 0.4950345, -0.36684728, 0.6116641
578, 565384057, 0.49631274, 0.49491245, -0.36690784, 0.6116487
579, 565400724, 0.49636924, 0.494826, -0.3669826, 0.61162794
580, 565417391, 0.4964072, 0.49475127, -0.36697748, 0.61166066
581, 565434058, 0.496449, 0.49465615, -0.36711663, 0.6116201
582, 565450725, 0.496445, 0.49460015, -0.36715502, 0.61164564
583, 565467392, 0.4964709, 0.4945202, -0.36726114, 0.61162555
584, 565484059, 0.49648005, 0.49445286, -0.36728743, 0.6116567
585, 565500726, 0.49653527, 0.49433196, -0.36739323, 0.6116461
586, 565517393, 0.4964977, 0.49429652, -0.3674509, 0.6116706
587, 565534060, 0.49652603, 0.49420273, -0.36758807, 0.611641
588, 565550727, 0.49658412, 0.49416828, -0.36760876, 0.6116092
589, 565567394, 0.49679723, 0.49393708, -0.36756828, 0.6116472
590, 565584061, 0.49673215, 0.4939205, -0.36786234, 0.6115366
591, 565600728, 0.49641863, 0.49418, -0.36787158, 0.6115762
592, 565617395, 0.49652922, 0.4940036, -0.36777985, 0.6116841
593, 565634062, 0.49682307, 0.49371204, -0.3677847, 0.6116779
594, 565650729, 0.49673545, 0.49376956, -0.36785716, 0.61165905
595, 565667396, 0.4966302, 0.49366635, -0.3680391, 0.6117184
596, 565684063, 0.4966693, 0.4934496, -0.3682706, 0.6117222
597, 565700730, 0.49667245, 0.4934029, -0.36846116, 0.61164254
598, 565717397, 0.49663273, 0.49341428, -0.36858466, 0.61159116
599, 565734064, 0.49663523, 0.49335396, -0.3686602, 0.61159223
600, 565750731, 0.49670464, 0.49320203, -0.36877778, 0.6115876
601, 565767398, 0.49671972, 0.49314147, -0.36879885, 0.6116113
602, 565784065, 0.49670383, 0.4931288, -0.36882806, 0.6116169
603, 565800732, 0.4966654, 0.49314755, -0.36888286, 0.6115999
604, 565817399, 0.49668947, 0.4930929, -0.3689674, 0.6115734
605, 565834066, 0.49662715, 0.49311116, -0.3690051, 0.6115866
606, 565850733, 0.49650466, 0.49320292, -0.3690199, 0.61160314
607, 565867400, 0.49650243, 0.4931213, -0.3689711, 0.61170024
608, 565884067, 0.4965643, 0.49300304, -0.36898926, 0.6117344
609, 565900734, 0.4964438, 0.4930872, -0.368962, 0.6117808
610, 565917401, 0.49640873, 0.4930397, -0.3689443, 0.6118582
611, 565934068, 0.4964727, 0.49287516, -0.36894053, 0.6119411
612, 565950735, 0.49658075, 0.4927211, -0.36901918, 0.61193013
613, 565967402, 0.49675426, 0.49253803, -0.36908123, 0.6118991
614, 565984069, 0.49693045, 0.4924004, -0.36902893, 0.61189836
615, 566000736, 0.49708855, 0.49232256, -0.36897522, 0.611865
616, 566017403, 0.49712297, 0.49237087, -0.36894336, 0.6118173
617, 566034070, 0.4970512, 0.492495, -0.36877835, 0.61187536
618, 566050737, 0.4971764, 0.49239838, -0.36853373, 0.6119988
619, 566067404, 0.49728382, 0.49234286, -0.36839673, 0.61203855
620, 566084071, 0.49729759, 0.49236462, -0.3682645, 0.61208946
621, 566100738, 0.49735203, 0.49232984, -0.36808553, 0.61218095
622, 566117405, 0.49738815, 0.49232802, -0.36792046, 0.6122521
623, 566134072, 0.4973868, 0.49238726, -0.36772245, 0.61232466
624, 566150739, 0.4974708, 0.4923879, -0.36754823, 0.6123604
625, 566167406, 0.49757117, 0.49235967, -0.36744386, 0.61236423
626, 566184073, 0.49761218, 0.4924091, -0.3674038, 0.6123151
627, 566200740, 0.49756122, 0.49257323, -0.36727163, 0.61230385
628, 566217407, 0.49761575, 0.49262273, -0.36719015, 0.6122686
629, 566234074, 0.49769706, 0.49264482, -0.36709487, 0.6122419
630, 566250741, 0.4977475, 0.49269146, -0.36698213, 0.61223084
631, 566267408, 0.49777472, 0.49271074, -0.36689445, 0.61224586
632, 566284075, 0.49782172, 0.4926832, -0.36674136, 0.61232156
633, 566300742, 0.49787948, 0.4926565, -0.3666239, 0.6123663
634, 566317409, 0.49784583, 0.49276945, -0.36652946, 0.6123594
635, 566334076, 0.49778533, 0.49292114, -0.36642137, 0.6123512
636, 566350743, 0.49780244, 0.49299544, -0.3663672, 0.6123099
637, 566367410, 0.49779257, 0.49308327, -0.36623144, 0.6123284
